file_name,timestamp,period,mm_5min,mm_hr,category,recorder,location,file_path,extension,year,month,day,hour,minute,second,wet
SMM11307_20240112_133000_1-2_heavy_afternoon.wav,2024-01-12 13:30:00,afternoon,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240112_133000_1-2_heavy_afternoon.wav,.wav,2024,01,12,13,30,00,
SMM11307_20240112_133500_2-4_heavy_afternoon.wav,2024-01-12 13:35:00,afternoon,2.4,28.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240112_133500_2-4_heavy_afternoon.wav,.wav,2024,01,12,13,35,00,
SMM11307_20240112_134000_1-0_heavy_afternoon.wav,2024-01-12 13:40:00,afternoon,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240112_134000_1-0_heavy_afternoon.wav,.wav,2024,01,12,13,40,00,
SMM11307_20240112_230000_1-8_heavy_night.wav,2024-01-12 23:00:00,night,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240112_230000_1-8_heavy_night.wav,.wav,2024,01,12,23,00,00,
SMM11307_20240113_002500_2-8_heavy_night.wav,2024-01-13 00:25:00,overnight,2.8,33.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_002500_2-8_heavy_night.wav,.wav,2024,01,13,00,25,00,
SMM11307_20240113_032000_1-4_heavy_night.wav,2024-01-13 03:20:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_032000_1-4_heavy_night.wav,.wav,2024,01,13,03,20,00,
SMM11307_20240113_050000_1-4_heavy_night.wav,2024-01-13 05:00:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_050000_1-4_heavy_night.wav,.wav,2024,01,13,05,00,00,
SMM11307_20240113_051000_1-2_heavy_night.wav,2024-01-13 05:10:00,overnight,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_051000_1-2_heavy_night.wav,.wav,2024,01,13,05,10,00,
SMM11307_20240113_052000_1-6_heavy_night.wav,2024-01-13 05:20:00,overnight,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_052000_1-6_heavy_night.wav,.wav,2024,01,13,05,20,00,
SMM11307_20240113_052500_1-6_heavy_night.wav,2024-01-13 05:25:00,overnight,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_052500_1-6_heavy_night.wav,.wav,2024,01,13,05,25,00,
SMM11307_20240113_063000_1-0_heavy_morning.wav,2024-01-13 06:30:00,morning,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_063000_1-0_heavy_morning.wav,.wav,2024,01,13,06,30,00,
SMM11307_20240113_065500_2-0_heavy_morning.wav,2024-01-13 06:55:00,morning,2.0,24.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_065500_2-0_heavy_morning.wav,.wav,2024,01,13,06,55,00,
SMM11307_20240113_070000_2-2_heavy_morning.wav,2024-01-13 07:00:00,morning,2.2,26.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_070000_2-2_heavy_morning.wav,.wav,2024,01,13,07,00,00,
SMM11307_20240113_070500_2-4_heavy_morning.wav,2024-01-13 07:05:00,morning,2.4,28.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_070500_2-4_heavy_morning.wav,.wav,2024,01,13,07,05,00,
SMM11307_20240113_071000_3-8_heavy_morning.wav,2024-01-13 07:10:00,morning,3.8,45.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_071000_3-8_heavy_morning.wav,.wav,2024,01,13,07,10,00,
SMM11307_20240113_071500_4-0_heavy_morning.wav,2024-01-13 07:15:00,morning,4.0,48.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_071500_4-0_heavy_morning.wav,.wav,2024,01,13,07,15,00,
SMM11307_20240113_072000_2-6_heavy_morning.wav,2024-01-13 07:20:00,morning,2.6,31.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_072000_2-6_heavy_morning.wav,.wav,2024,01,13,07,20,00,
SMM11307_20240113_072500_3-2_heavy_morning.wav,2024-01-13 07:25:00,morning,3.2,38.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_072500_3-2_heavy_morning.wav,.wav,2024,01,13,07,25,00,
SMM11307_20240113_073000_3-8_heavy_morning.wav,2024-01-13 07:30:00,morning,3.8,45.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_073000_3-8_heavy_morning.wav,.wav,2024,01,13,07,30,00,
SMM11307_20240113_073500_2-6_heavy_morning.wav,2024-01-13 07:35:00,morning,2.6,31.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_073500_2-6_heavy_morning.wav,.wav,2024,01,13,07,35,00,
SMM11307_20240113_074000_3-4_heavy_morning.wav,2024-01-13 07:40:00,morning,3.4,40.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_074000_3-4_heavy_morning.wav,.wav,2024,01,13,07,40,00,
SMM11307_20240113_074500_1-8_heavy_morning.wav,2024-01-13 07:45:00,morning,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_074500_1-8_heavy_morning.wav,.wav,2024,01,13,07,45,00,
SMM11307_20240113_082500_1-2_heavy_morning.wav,2024-01-13 08:25:00,morning,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_082500_1-2_heavy_morning.wav,.wav,2024,01,13,08,25,00,
SMM11307_20240113_083000_1-6_heavy_morning.wav,2024-01-13 08:30:00,morning,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_083000_1-6_heavy_morning.wav,.wav,2024,01,13,08,30,00,
SMM11307_20240113_093500_1-2_heavy_morning.wav,2024-01-13 09:35:00,morning,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_093500_1-2_heavy_morning.wav,.wav,2024,01,13,09,35,00,
SMM11307_20240113_094000_1-6_heavy_morning.wav,2024-01-13 09:40:00,morning,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240113_094000_1-6_heavy_morning.wav,.wav,2024,01,13,09,40,00,
SMM11307_20240117_144000_1-4_heavy_afternoon.wav,2024-01-17 14:40:00,afternoon,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240117_144000_1-4_heavy_afternoon.wav,.wav,2024,01,17,14,40,00,
SMM11307_20240117_162500_1-6_heavy_afternoon.wav,2024-01-17 16:25:00,afternoon,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240117_162500_1-6_heavy_afternoon.wav,.wav,2024,01,17,16,25,00,
SMM11307_20240118_235000_1-4_heavy_night.wav,2024-01-18 23:50:00,night,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240118_235000_1-4_heavy_night.wav,.wav,2024,01,18,23,50,00,
SMM11307_20240119_134000_3-0_heavy_afternoon.wav,2024-01-19 13:40:00,afternoon,3.0,36.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240119_134000_3-0_heavy_afternoon.wav,.wav,2024,01,19,13,40,00,
SMM11307_20240120_162500_1-8_heavy_afternoon.wav,2024-01-20 16:25:00,afternoon,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240120_162500_1-8_heavy_afternoon.wav,.wav,2024,01,20,16,25,00,
SMM11307_20240122_015000_3-8_heavy_night.wav,2024-01-22 01:50:00,overnight,3.8,45.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_015000_3-8_heavy_night.wav,.wav,2024,01,22,01,50,00,
SMM11307_20240122_015500_1-2_heavy_night.wav,2024-01-22 01:55:00,overnight,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_015500_1-2_heavy_night.wav,.wav,2024,01,22,01,55,00,
SMM11307_20240122_021500_1-4_heavy_night.wav,2024-01-22 02:15:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_021500_1-4_heavy_night.wav,.wav,2024,01,22,02,15,00,
SMM11307_20240122_023000_2-4_heavy_night.wav,2024-01-22 02:30:00,overnight,2.4,28.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_023000_2-4_heavy_night.wav,.wav,2024,01,22,02,30,00,
SMM11307_20240122_024000_2-8_heavy_night.wav,2024-01-22 02:40:00,overnight,2.8,33.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_024000_2-8_heavy_night.wav,.wav,2024,01,22,02,40,00,
SMM11307_20240122_024500_2-0_heavy_night.wav,2024-01-22 02:45:00,overnight,2.0,24.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_024500_2-0_heavy_night.wav,.wav,2024,01,22,02,45,00,
SMM11307_20240122_025000_1-2_heavy_night.wav,2024-01-22 02:50:00,overnight,1.2,14.4,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240122_025000_1-2_heavy_night.wav,.wav,2024,01,22,02,50,00,
SMM11307_20240518_161500_1-8_heavy_afternoon.wav,2024-05-18 16:15:00,afternoon,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240518_161500_1-8_heavy_afternoon.wav,.wav,2024,05,18,16,15,00,
SMM11307_20240518_162500_1-0_heavy_afternoon.wav,2024-05-18 16:25:00,afternoon,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240518_162500_1-0_heavy_afternoon.wav,.wav,2024,05,18,16,25,00,
SMM11307_20240518_163000_1-0_heavy_afternoon.wav,2024-05-18 16:30:00,afternoon,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240518_163000_1-0_heavy_afternoon.wav,.wav,2024,05,18,16,30,00,
SMM11307_20240518_164000_2-4_heavy_afternoon.wav,2024-05-18 16:40:00,afternoon,2.4,28.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240518_164000_2-4_heavy_afternoon.wav,.wav,2024,05,18,16,40,00,
SMM11307_20240519_163000_1-6_heavy_afternoon.wav,2024-05-19 16:30:00,afternoon,1.6,19.2,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240519_163000_1-6_heavy_afternoon.wav,.wav,2024,05,19,16,30,00,
SMM11307_20240519_163500_2-0_heavy_afternoon.wav,2024-05-19 16:35:00,afternoon,2.0,24.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240519_163500_2-0_heavy_afternoon.wav,.wav,2024,05,19,16,35,00,
SMM11307_20240520_233500_1-8_heavy_night.wav,2024-05-20 23:35:00,night,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240520_233500_1-8_heavy_night.wav,.wav,2024,05,20,23,35,00,
SMM11307_20240523_070000_4-0_heavy_morning.wav,2024-05-23 07:00:00,morning,4.0,48.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240523_070000_4-0_heavy_morning.wav,.wav,2024,05,23,07,00,00,
SMM11307_20240524_013000_1-4_heavy_night.wav,2024-05-24 01:30:00,overnight,1.4,16.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240524_013000_1-4_heavy_night.wav,.wav,2024,05,24,01,30,00,
SMM11307_20240524_013500_1-0_heavy_night.wav,2024-05-24 01:35:00,overnight,1.0,12.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240524_013500_1-0_heavy_night.wav,.wav,2024,05,24,01,35,00,
SMM11307_20240525_143500_3-0_heavy_afternoon.wav,2024-05-25 14:35:00,afternoon,3.0,36.0,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240525_143500_3-0_heavy_afternoon.wav,.wav,2024,05,25,14,35,00,
SMM11307_20240525_144000_2-4_heavy_afternoon.wav,2024-05-25 14:40:00,afternoon,2.4,28.8,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240525_144000_2-4_heavy_afternoon.wav,.wav,2024,05,25,14,40,00,
SMM11307_20240525_144500_1-8_heavy_afternoon.wav,2024-05-25 14:45:00,afternoon,1.8,21.6,heavy,SMM11307,Chavascal,C:\Users\ggrmi\Documents\SI-Tarcisio\Sound-of-Rainfall\RAC-semiurban-forest-ML-2026\data\raw\Chavascal\heavy\SMM11307_20240525_144500_1-8_heavy_afternoon.wav,.wav,2024,05,25,14,45,00,
